path_idx	node_id	LCA	label	event	count	C_A	C_B	M_A_B	m_2	m_4
0	1	43	A=[a1,a1,a2,a2]	C_A	1	6	0	4	4	0
0	44	43	A=[a1+a1,a2,a2]	C_A	2	3	0	3	2	1
0	43	43	A=[a1+a1+a2,a2]	C_A	1	1	0	2	1	0
1	1	43	A=[a1,a1,a2,a2]	C_A	1	6	0	4	4	0
1	41	43	A=[a1+a1,a2,a2]	C_A	1	3	0	3	2	1
1	43	43	A=[a1+a1,a2+a2]	C_A	1	1	0	2	0	2
2	2	43	A=[a1,a1,a2,a2]	C_A	4	6	0	4	4	0
2	44	43	A=[a1,a1+a2,a2]	C_A	1	3	0	3	2	1
2	43	43	A=[a1+a1+a2,a2]	C_A	1	1	0	2	1	0
3	2	43	A=[a1,a1,a2,a2]	C_A	4	6	0	4	4	0
3	45	43	A=[a1,a1+a2,a2]	C_A	1	3	0	3	2	1
3	43	43	A=[a1+a2,a1+a2]	C_A	1	1	0	2	0	2
4	2	43	A=[a1,a1,a2,a2]	C_A	4	6	0	4	4	0
4	42	43	A=[a1,a1+a2,a2]	C_A	1	3	0	3	2	1
4	43	43	A=[a1,a1+a2+a2]	C_A	1	1	0	2	1	0
5	3	43	A=[a1,a1,a2,a2]	C_A	1	6	0	4	4	0
5	41	43	A=[a1,a1,a2+a2]	C_A	1	3	0	3	2	1
5	43	43	A=[a1+a1,a2+a2]	C_A	1	1	0	2	0	2
6	3	43	A=[a1,a1,a2,a2]	C_A	1	6	0	4	4	0
6	42	43	A=[a1,a1,a2+a2]	C_A	2	3	0	3	2	1
6	43	43	A=[a1,a1+a2+a2]	C_A	1	1	0	2	1	0
7	1	21	A=[a1,a1,a2,a2]	C_A	1	6	0	4	4	0
7	44	21	A=[a1+a1,a2,a2]	C_A	2	3	0	3	2	1
7	31	21	A=[a1+a1+a2,a2]	M_A_B	1	1	0	2	1	0
7	22	21	A=[a2];B=[a1+a1+a2]	M_A_B	1	0	0	1	1	0
7	21	21	B=[a1+a1+a2,a2]	C_B	1	0	1	0	1	0
8	1	21	A=[a1,a1,a2,a2]	C_A	1	6	0	4	4	0
8	44	21	A=[a1+a1,a2,a2]	C_A	2	3	0	3	2	1
8	33	21	A=[a1+a1+a2,a2]	M_A_B	1	1	0	2	1	0
8	22	21	A=[a1+a1+a2];B=[a2]	M_A_B	1	0	0	1	1	0
8	21	21	B=[a1+a1+a2,a2]	C_B	1	0	1	0	1	0
9	1	21	A=[a1,a1,a2,a2]	C_A	1	6	0	4	4	0
9	41	21	A=[a1+a1,a2,a2]	C_A	1	3	0	3	2	1
9	39	21	A=[a1+a1,a2+a2]	M_A_B	1	1	0	2	0	2
9	19	21	A=[a2+a2];B=[a1+a1]	M_A_B	1	0	0	1	0	2
9	21	21	B=[a1+a1,a2+a2]	C_B	1	0	1	0	0	2
10	1	21	A=[a1,a1,a2,a2]	C_A	1	6	0	4	4	0
10	41	21	A=[a1+a1,a2,a2]	C_A	1	3	0	3	2	1
10	25	21	A=[a1+a1,a2+a2]	M_A_B	1	1	0	2	0	2
10	19	21	A=[a1+a1];B=[a2+a2]	M_A_B	1	0	0	1	0	2
10	21	21	B=[a1+a1,a2+a2]	C_B	1	0	1	0	0	2
11	1	21	A=[a1,a1,a2,a2]	C_A	1	6	0	4	4	0
11	38	21	A=[a1+a1,a2,a2]	M_A_B	1	3	0	3	2	1
11	39	21	A=[a2,a2];B=[a1+a1]	C_A	1	1	0	2	2	1
11	19	21	A=[a2+a2];B=[a1+a1]	M_A_B	1	0	0	1	0	2
11	21	21	B=[a1+a1,a2+a2]	C_B	1	0	1	0	0	2
12	1	21	A=[a1,a1,a2,a2]	C_A	1	6	0	4	4	0
12	38	21	A=[a1+a1,a2,a2]	M_A_B	1	3	0	3	2	1
12	29	21	A=[a2,a2];B=[a1+a1]	M_A_B	2	1	0	2	2	1
12	31	21	A=[a2];B=[a1+a1,a2]	C_B	1	0	1	1	2	1
12	22	21	A=[a2];B=[a1+a1+a2]	M_A_B	1	0	0	1	1	0
12	21	21	B=[a1+a1+a2,a2]	C_B	1	0	1	0	1	0
13	1	21	A=[a1,a1,a2,a2]	C_A	1	6	0	4	4	0
13	38	21	A=[a1+a1,a2,a2]	M_A_B	1	3	0	3	2	1
13	29	21	A=[a2,a2];B=[a1+a1]	M_A_B	2	1	0	2	2	1
13	16	21	A=[a2];B=[a1+a1,a2]	M_A_B	1	0	1	1	2	1
13	22	21	B=[a1+a1,a2,a2]	C_B	2	0	3	0	2	1
13	21	21	B=[a1+a1+a2,a2]	C_B	1	0	1	0	1	0
14	1	21	A=[a1,a1,a2,a2]	C_A	1	6	0	4	4	0
14	38	21	A=[a1+a1,a2,a2]	M_A_B	1	3	0	3	2	1
14	29	21	A=[a2,a2];B=[a1+a1]	M_A_B	2	1	0	2	2	1
14	16	21	A=[a2];B=[a1+a1,a2]	M_A_B	1	0	1	1	2	1
14	19	21	B=[a1+a1,a2,a2]	C_B	1	0	3	0	2	1
14	21	21	B=[a1+a1,a2+a2]	C_B	1	0	1	0	0	2
15	1	21	A=[a1,a1,a2,a2]	C_A	1	6	0	4	4	0
15	6	21	A=[a1+a1,a2,a2]	M_A_B	2	3	0	3	2	1
15	33	21	A=[a1+a1,a2];B=[a2]	C_A	1	1	0	2	2	1
15	22	21	A=[a1+a1+a2];B=[a2]	M_A_B	1	0	0	1	1	0
15	21	21	B=[a1+a1+a2,a2]	C_B	1	0	1	0	1	0
16	1	21	A=[a1,a1,a2,a2]	C_A	1	6	0	4	4	0
16	6	21	A=[a1+a1,a2,a2]	M_A_B	2	3	0	3	2	1
16	29	21	A=[a1+a1,a2];B=[a2]	M_A_B	1	1	0	2	2	1
16	31	21	A=[a2];B=[a1+a1,a2]	C_B	1	0	1	1	2	1
16	22	21	A=[a2];B=[a1+a1+a2]	M_A_B	1	0	0	1	1	0
16	21	21	B=[a1+a1+a2,a2]	C_B	1	0	1	0	1	0
17	1	21	A=[a1,a1,a2,a2]	C_A	1	6	0	4	4	0
17	6	21	A=[a1+a1,a2,a2]	M_A_B	2	3	0	3	2	1
17	29	21	A=[a1+a1,a2];B=[a2]	M_A_B	1	1	0	2	2	1
17	16	21	A=[a2];B=[a1+a1,a2]	M_A_B	1	0	1	1	2	1
17	22	21	B=[a1+a1,a2,a2]	C_B	2	0	3	0	2	1
17	21	21	B=[a1+a1+a2,a2]	C_B	1	0	1	0	1	0
18	1	21	A=[a1,a1,a2,a2]	C_A	1	6	0	4	4	0
18	6	21	A=[a1+a1,a2,a2]	M_A_B	2	3	0	3	2	1
18	29	21	A=[a1+a1,a2];B=[a2]	M_A_B	1	1	0	2	2	1
18	16	21	A=[a2];B=[a1+a1,a2]	M_A_B	1	0	1	1	2	1
18	19	21	B=[a1+a1,a2,a2]	C_B	1	0	3	0	2	1
18	21	21	B=[a1+a1,a2+a2]	C_B	1	0	1	0	0	2
19	1	21	A=[a1,a1,a2,a2]	C_A	1	6	0	4	4	0
19	6	21	A=[a1+a1,a2,a2]	M_A_B	2	3	0	3	2	1
19	10	21	A=[a1+a1,a2];B=[a2]	M_A_B	1	1	0	2	2	1
19	25	21	A=[a1+a1];B=[a2,a2]	C_B	1	0	1	1	2	1
19	19	21	A=[a1+a1];B=[a2+a2]	M_A_B	1	0	0	1	0	2
19	21	21	B=[a1+a1,a2+a2]	C_B	1	0	1	0	0	2
20	1	21	A=[a1,a1,a2,a2]	C_A	1	6	0	4	4	0
20	6	21	A=[a1+a1,a2,a2]	M_A_B	2	3	0	3	2	1
20	10	21	A=[a1+a1,a2];B=[a2]	M_A_B	1	1	0	2	2	1
20	16	21	A=[a1+a1];B=[a2,a2]	M_A_B	1	0	1	1	2	1
20	22	21	B=[a1+a1,a2,a2]	C_B	2	0	3	0	2	1
20	21	21	B=[a1+a1+a2,a2]	C_B	1	0	1	0	1	0
21	1	21	A=[a1,a1,a2,a2]	C_A	1	6	0	4	4	0
21	6	21	A=[a1+a1,a2,a2]	M_A_B	2	3	0	3	2	1
21	10	21	A=[a1+a1,a2];B=[a2]	M_A_B	1	1	0	2	2	1
21	16	21	A=[a1+a1];B=[a2,a2]	M_A_B	1	0	1	1	2	1
21	19	21	B=[a1+a1,a2,a2]	C_B	1	0	3	0	2	1
21	21	21	B=[a1+a1,a2+a2]	C_B	1	0	1	0	0	2
22	2	21	A=[a1,a1,a2,a2]	C_A	4	6	0	4	4	0
22	44	21	A=[a1,a1+a2,a2]	C_A	1	3	0	3	2	1
22	31	21	A=[a1+a1+a2,a2]	M_A_B	1	1	0	2	1	0
22	22	21	A=[a2];B=[a1+a1+a2]	M_A_B	1	0	0	1	1	0
22	21	21	B=[a1+a1+a2,a2]	C_B	1	0	1	0	1	0
23	2	21	A=[a1,a1,a2,a2]	C_A	4	6	0	4	4	0
23	44	21	A=[a1,a1+a2,a2]	C_A	1	3	0	3	2	1
23	33	21	A=[a1+a1+a2,a2]	M_A_B	1	1	0	2	1	0
23	22	21	A=[a1+a1+a2];B=[a2]	M_A_B	1	0	0	1	1	0
23	21	21	B=[a1+a1+a2,a2]	C_B	1	0	1	0	1	0
24	2	21	A=[a1,a1,a2,a2]	C_A	4	6	0	4	4	0
24	45	21	A=[a1,a1+a2,a2]	C_A	1	3	0	3	2	1
24	32	21	A=[a1+a2,a1+a2]	M_A_B	2	1	0	2	0	2
24	23	21	A=[a1+a2];B=[a1+a2]	M_A_B	1	0	0	1	0	2
24	21	21	B=[a1+a2,a1+a2]	C_B	1	0	1	0	0	2
25	2	21	A=[a1,a1,a2,a2]	C_A	4	6	0	4	4	0
25	42	21	A=[a1,a1+a2,a2]	C_A	1	3	0	3	2	1
25	40	21	A=[a1,a1+a2+a2]	M_A_B	1	1	0	2	1	0
25	20	21	A=[a1+a2+a2];B=[a1]	M_A_B	1	0	0	1	1	0
25	21	21	B=[a1,a1+a2+a2]	C_B	1	0	1	0	1	0
26	2	21	A=[a1,a1,a2,a2]	C_A	4	6	0	4	4	0
26	42	21	A=[a1,a1+a2,a2]	C_A	1	3	0	3	2	1
26	24	21	A=[a1,a1+a2+a2]	M_A_B	1	1	0	2	1	0
26	20	21	A=[a1];B=[a1+a2+a2]	M_A_B	1	0	0	1	1	0
26	21	21	B=[a1,a1+a2+a2]	C_B	1	0	1	0	1	0
27	2	21	A=[a1,a1,a2,a2]	C_A	4	6	0	4	4	0
27	34	21	A=[a1,a1+a2,a2]	M_A_B	1	3	0	3	2	1
27	40	21	A=[a1+a2,a2];B=[a1]	C_A	1	1	0	2	2	1
27	20	21	A=[a1+a2+a2];B=[a1]	M_A_B	1	0	0	1	1	0
27	21	21	B=[a1,a1+a2+a2]	C_B	1	0	1	0	1	0
28	2	21	A=[a1,a1,a2,a2]	C_A	4	6	0	4	4	0
28	34	21	A=[a1,a1+a2,a2]	M_A_B	1	3	0	3	2	1
28	30	21	A=[a1+a2,a2];B=[a1]	M_A_B	1	1	0	2	2	1
28	31	21	A=[a2];B=[a1,a1+a2]	C_B	1	0	1	1	2	1
28	22	21	A=[a2];B=[a1+a1+a2]	M_A_B	1	0	0	1	1	0
28	21	21	B=[a1+a1+a2,a2]	C_B	1	0	1	0	1	0
29	2	21	A=[a1,a1,a2,a2]	C_A	4	6	0	4	4	0
29	34	21	A=[a1,a1+a2,a2]	M_A_B	1	3	0	3	2	1
29	30	21	A=[a1+a2,a2];B=[a1]	M_A_B	1	1	0	2	2	1
29	17	21	A=[a2];B=[a1,a1+a2]	M_A_B	1	0	1	1	2	1
29	22	21	B=[a1,a1+a2,a2]	C_B	1	0	3	0	2	1
29	21	21	B=[a1+a1+a2,a2]	C_B	1	0	1	0	1	0
30	2	21	A=[a1,a1,a2,a2]	C_A	4	6	0	4	4	0
30	34	21	A=[a1,a1+a2,a2]	M_A_B	1	3	0	3	2	1
30	30	21	A=[a1+a2,a2];B=[a1]	M_A_B	1	1	0	2	2	1
30	17	21	A=[a2];B=[a1,a1+a2]	M_A_B	1	0	1	1	2	1
30	23	21	B=[a1,a1+a2,a2]	C_B	1	0	3	0	2	1
30	21	21	B=[a1+a2,a1+a2]	C_B	1	0	1	0	0	2
31	2	21	A=[a1,a1,a2,a2]	C_A	4	6	0	4	4	0
31	34	21	A=[a1,a1+a2,a2]	M_A_B	1	3	0	3	2	1
31	30	21	A=[a1+a2,a2];B=[a1]	M_A_B	1	1	0	2	2	1
31	17	21	A=[a2];B=[a1,a1+a2]	M_A_B	1	0	1	1	2	1
31	20	21	B=[a1,a1+a2,a2]	C_B	1	0	3	0	2	1
31	21	21	B=[a1,a1+a2+a2]	C_B	1	0	1	0	1	0
32	2	21	A=[a1,a1,a2,a2]	C_A	4	6	0	4	4	0
32	34	21	A=[a1,a1+a2,a2]	M_A_B	1	3	0	3	2	1
32	26	21	A=[a1+a2,a2];B=[a1]	M_A_B	1	1	0	2	2	1
32	32	21	A=[a1+a2];B=[a1,a2]	C_B	1	0	1	1	2	1
32	23	21	A=[a1+a2];B=[a1+a2]	M_A_B	1	0	0	1	0	2
32	21	21	B=[a1+a2,a1+a2]	C_B	1	0	1	0	0	2
33	2	21	A=[a1,a1,a2,a2]	C_A	4	6	0	4	4	0
33	34	21	A=[a1,a1+a2,a2]	M_A_B	1	3	0	3	2	1
33	26	21	A=[a1+a2,a2];B=[a1]	M_A_B	1	1	0	2	2	1
33	17	21	A=[a1+a2];B=[a1,a2]	M_A_B	1	0	1	1	2	1
33	22	21	B=[a1,a1+a2,a2]	C_B	1	0	3	0	2	1
33	21	21	B=[a1+a1+a2,a2]	C_B	1	0	1	0	1	0
34	2	21	A=[a1,a1,a2,a2]	C_A	4	6	0	4	4	0
34	34	21	A=[a1,a1+a2,a2]	M_A_B	1	3	0	3	2	1
34	26	21	A=[a1+a2,a2];B=[a1]	M_A_B	1	1	0	2	2	1
34	17	21	A=[a1+a2];B=[a1,a2]	M_A_B	1	0	1	1	2	1
34	23	21	B=[a1,a1+a2,a2]	C_B	1	0	3	0	2	1
34	21	21	B=[a1+a2,a1+a2]	C_B	1	0	1	0	0	2
35	2	21	A=[a1,a1,a2,a2]	C_A	4	6	0	4	4	0
35	34	21	A=[a1,a1+a2,a2]	M_A_B	1	3	0	3	2	1
35	26	21	A=[a1+a2,a2];B=[a1]	M_A_B	1	1	0	2	2	1
35	17	21	A=[a1+a2];B=[a1,a2]	M_A_B	1	0	1	1	2	1
35	20	21	B=[a1,a1+a2,a2]	C_B	1	0	3	0	2	1
35	21	21	B=[a1,a1+a2+a2]	C_B	1	0	1	0	1	0
36	2	21	A=[a1,a1,a2,a2]	C_A	4	6	0	4	4	0
36	27	21	A=[a1,a1+a2,a2]	M_A_B	1	3	0	3	2	1
36	32	21	A=[a1,a2];B=[a1+a2]	C_A	1	1	0	2	2	1
36	23	21	A=[a1+a2];B=[a1+a2]	M_A_B	1	0	0	1	0	2
36	21	21	B=[a1+a2,a1+a2]	C_B	1	0	1	0	0	2
37	2	21	A=[a1,a1,a2,a2]	C_A	4	6	0	4	4	0
37	27	21	A=[a1,a1+a2,a2]	M_A_B	1	3	0	3	2	1
37	30	21	A=[a1,a2];B=[a1+a2]	M_A_B	1	1	0	2	2	1
37	31	21	A=[a2];B=[a1,a1+a2]	C_B	1	0	1	1	2	1
37	22	21	A=[a2];B=[a1+a1+a2]	M_A_B	1	0	0	1	1	0
37	21	21	B=[a1+a1+a2,a2]	C_B	1	0	1	0	1	0
38	2	21	A=[a1,a1,a2,a2]	C_A	4	6	0	4	4	0
38	27	21	A=[a1,a1+a2,a2]	M_A_B	1	3	0	3	2	1
38	30	21	A=[a1,a2];B=[a1+a2]	M_A_B	1	1	0	2	2	1
38	17	21	A=[a2];B=[a1,a1+a2]	M_A_B	1	0	1	1	2	1
38	22	21	B=[a1,a1+a2,a2]	C_B	1	0	3	0	2	1
38	21	21	B=[a1+a1+a2,a2]	C_B	1	0	1	0	1	0
39	2	21	A=[a1,a1,a2,a2]	C_A	4	6	0	4	4	0
39	27	21	A=[a1,a1+a2,a2]	M_A_B	1	3	0	3	2	1
39	30	21	A=[a1,a2];B=[a1+a2]	M_A_B	1	1	0	2	2	1
39	17	21	A=[a2];B=[a1,a1+a2]	M_A_B	1	0	1	1	2	1
39	23	21	B=[a1,a1+a2,a2]	C_B	1	0	3	0	2	1
39	21	21	B=[a1+a2,a1+a2]	C_B	1	0	1	0	0	2
40	2	21	A=[a1,a1,a2,a2]	C_A	4	6	0	4	4	0
40	27	21	A=[a1,a1+a2,a2]	M_A_B	1	3	0	3	2	1
40	30	21	A=[a1,a2];B=[a1+a2]	M_A_B	1	1	0	2	2	1
40	17	21	A=[a2];B=[a1,a1+a2]	M_A_B	1	0	1	1	2	1
40	20	21	B=[a1,a1+a2,a2]	C_B	1	0	3	0	2	1
40	21	21	B=[a1,a1+a2+a2]	C_B	1	0	1	0	1	0
41	2	21	A=[a1,a1,a2,a2]	C_A	4	6	0	4	4	0
41	27	21	A=[a1,a1+a2,a2]	M_A_B	1	3	0	3	2	1
41	13	21	A=[a1,a2];B=[a1+a2]	M_A_B	1	1	0	2	2	1
41	24	21	A=[a1];B=[a1+a2,a2]	C_B	1	0	1	1	2	1
41	20	21	A=[a1];B=[a1+a2+a2]	M_A_B	1	0	0	1	1	0
41	21	21	B=[a1,a1+a2+a2]	C_B	1	0	1	0	1	0
42	2	21	A=[a1,a1,a2,a2]	C_A	4	6	0	4	4	0
42	27	21	A=[a1,a1+a2,a2]	M_A_B	1	3	0	3	2	1
42	13	21	A=[a1,a2];B=[a1+a2]	M_A_B	1	1	0	2	2	1
42	17	21	A=[a1];B=[a1+a2,a2]	M_A_B	1	0	1	1	2	1
42	22	21	B=[a1,a1+a2,a2]	C_B	1	0	3	0	2	1
42	21	21	B=[a1+a1+a2,a2]	C_B	1	0	1	0	1	0
43	2	21	A=[a1,a1,a2,a2]	C_A	4	6	0	4	4	0
43	27	21	A=[a1,a1+a2,a2]	M_A_B	1	3	0	3	2	1
43	13	21	A=[a1,a2];B=[a1+a2]	M_A_B	1	1	0	2	2	1
43	17	21	A=[a1];B=[a1+a2,a2]	M_A_B	1	0	1	1	2	1
43	23	21	B=[a1,a1+a2,a2]	C_B	1	0	3	0	2	1
43	21	21	B=[a1+a2,a1+a2]	C_B	1	0	1	0	0	2
44	2	21	A=[a1,a1,a2,a2]	C_A	4	6	0	4	4	0
44	27	21	A=[a1,a1+a2,a2]	M_A_B	1	3	0	3	2	1
44	13	21	A=[a1,a2];B=[a1+a2]	M_A_B	1	1	0	2	2	1
44	17	21	A=[a1];B=[a1+a2,a2]	M_A_B	1	0	1	1	2	1
44	20	21	B=[a1,a1+a2,a2]	C_B	1	0	3	0	2	1
44	21	21	B=[a1,a1+a2+a2]	C_B	1	0	1	0	1	0
45	2	21	A=[a1,a1,a2,a2]	C_A	4	6	0	4	4	0
45	7	21	A=[a1,a1+a2,a2]	M_A_B	1	3	0	3	2	1
45	33	21	A=[a1,a1+a2];B=[a2]	C_A	1	1	0	2	2	1
45	22	21	A=[a1+a1+a2];B=[a2]	M_A_B	1	0	0	1	1	0
45	21	21	B=[a1+a1+a2,a2]	C_B	1	0	1	0	1	0
46	2	21	A=[a1,a1,a2,a2]	C_A	4	6	0	4	4	0
46	7	21	A=[a1,a1+a2,a2]	M_A_B	1	3	0	3	2	1
46	26	21	A=[a1,a1+a2];B=[a2]	M_A_B	1	1	0	2	2	1
46	32	21	A=[a1+a2];B=[a1,a2]	C_B	1	0	1	1	2	1
46	23	21	A=[a1+a2];B=[a1+a2]	M_A_B	1	0	0	1	0	2
46	21	21	B=[a1+a2,a1+a2]	C_B	1	0	1	0	0	2
47	2	21	A=[a1,a1,a2,a2]	C_A	4	6	0	4	4	0
47	7	21	A=[a1,a1+a2,a2]	M_A_B	1	3	0	3	2	1
47	26	21	A=[a1,a1+a2];B=[a2]	M_A_B	1	1	0	2	2	1
47	17	21	A=[a1+a2];B=[a1,a2]	M_A_B	1	0	1	1	2	1
47	22	21	B=[a1,a1+a2,a2]	C_B	1	0	3	0	2	1
47	21	21	B=[a1+a1+a2,a2]	C_B	1	0	1	0	1	0
48	2	21	A=[a1,a1,a2,a2]	C_A	4	6	0	4	4	0
48	7	21	A=[a1,a1+a2,a2]	M_A_B	1	3	0	3	2	1
48	26	21	A=[a1,a1+a2];B=[a2]	M_A_B	1	1	0	2	2	1
48	17	21	A=[a1+a2];B=[a1,a2]	M_A_B	1	0	1	1	2	1
48	23	21	B=[a1,a1+a2,a2]	C_B	1	0	3	0	2	1
48	21	21	B=[a1+a2,a1+a2]	C_B	1	0	1	0	0	2
49	2	21	A=[a1,a1,a2,a2]	C_A	4	6	0	4	4	0
49	7	21	A=[a1,a1+a2,a2]	M_A_B	1	3	0	3	2	1
49	26	21	A=[a1,a1+a2];B=[a2]	M_A_B	1	1	0	2	2	1
49	17	21	A=[a1+a2];B=[a1,a2]	M_A_B	1	0	1	1	2	1
49	20	21	B=[a1,a1+a2,a2]	C_B	1	0	3	0	2	1
49	21	21	B=[a1,a1+a2+a2]	C_B	1	0	1	0	1	0
50	2	21	A=[a1,a1,a2,a2]	C_A	4	6	0	4	4	0
50	7	21	A=[a1,a1+a2,a2]	M_A_B	1	3	0	3	2	1
50	13	21	A=[a1,a1+a2];B=[a2]	M_A_B	1	1	0	2	2	1
50	24	21	A=[a1];B=[a1+a2,a2]	C_B	1	0	1	1	2	1
50	20	21	A=[a1];B=[a1+a2+a2]	M_A_B	1	0	0	1	1	0
50	21	21	B=[a1,a1+a2+a2]	C_B	1	0	1	0	1	0
51	2	21	A=[a1,a1,a2,a2]	C_A	4	6	0	4	4	0
51	7	21	A=[a1,a1+a2,a2]	M_A_B	1	3	0	3	2	1
51	13	21	A=[a1,a1+a2];B=[a2]	M_A_B	1	1	0	2	2	1
51	17	21	A=[a1];B=[a1+a2,a2]	M_A_B	1	0	1	1	2	1
51	22	21	B=[a1,a1+a2,a2]	C_B	1	0	3	0	2	1
51	21	21	B=[a1+a1+a2,a2]	C_B	1	0	1	0	1	0
52	2	21	A=[a1,a1,a2,a2]	C_A	4	6	0	4	4	0
52	7	21	A=[a1,a1+a2,a2]	M_A_B	1	3	0	3	2	1
52	13	21	A=[a1,a1+a2];B=[a2]	M_A_B	1	1	0	2	2	1
52	17	21	A=[a1];B=[a1+a2,a2]	M_A_B	1	0	1	1	2	1
52	23	21	B=[a1,a1+a2,a2]	C_B	1	0	3	0	2	1
52	21	21	B=[a1+a2,a1+a2]	C_B	1	0	1	0	0	2
53	2	21	A=[a1,a1,a2,a2]	C_A	4	6	0	4	4	0
53	7	21	A=[a1,a1+a2,a2]	M_A_B	1	3	0	3	2	1
53	13	21	A=[a1,a1+a2];B=[a2]	M_A_B	1	1	0	2	2	1
53	17	21	A=[a1];B=[a1+a2,a2]	M_A_B	1	0	1	1	2	1
53	20	21	B=[a1,a1+a2,a2]	C_B	1	0	3	0	2	1
53	21	21	B=[a1,a1+a2+a2]	C_B	1	0	1	0	1	0
54	3	21	A=[a1,a1,a2,a2]	C_A	1	6	0	4	4	0
54	41	21	A=[a1,a1,a2+a2]	C_A	1	3	0	3	2	1
